id,TRIAL,Trial_env,ENV,Trial_env,REP,GEN,sve,Above_median_BLUP,Company,PLOT.WT,COB,MOIST,Yield,TEMP_v3,RH_v3,VPD_v3,TEMP_veg,RH_veg,VPD_veg,TEMP_flow,RH_flow,VPD_flow,TEMP_gf,RH_gf,VPD_gf
361,LT,2,ADANA2015,,3,HELEN,LTADANA2015HELEN3,AM,LIMAGRAIN,15.2,17.1,14.7,17.85462193,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
362,LT,2,ADANA2016,,3,HELEN,LTADANA2016HELEN3,AM,LIMAGRAIN,12.4,11,16.1,15.38073754,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
363,LT,2,ADANA2017,,3,HELEN,LTADANA2017HELEN3,AM,LIMAGRAIN,10.48,11,14.9,13.18512824,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
364,LT,2,ADANA2018,,3,HELEN,LTADANA2018HELEN3,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
365,LT,3,ADANA2019,,3,HELEN,LTADANA2019HELEN3,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
366,LT,3,AYVALIK2015,,3,HELEN,LTAYVALIK2015HELEN3,AM,LIMAGRAIN,18.3,12.9,24.1,20.09622708,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
367,LT,3,AYVALIK2017,,3,HELEN,LTAYVALIK2017HELEN3,AM,LIMAGRAIN,15.8,13.9,23.1,17.37761163,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
368,LT,3,AYVALIK2018,,3,HELEN,LTAYVALIK2018HELEN3,NA,NA,NA,NA,NA,NA,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
369,LT,3,AYVALIK2019,,3,HELEN,LTAYVALIK2019HELEN3,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
370,LT,3,MANISA2015,,3,HELEN,LTMANISA2015HELEN3,AM,LIMAGRAIN,14.55,11.7,17.3,17.64951254,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
371,LT,4,MANISA2016,,3,HELEN,LTMANISA2016HELEN3,AM,LIMAGRAIN,13.2,8.3,13.6,17.37242791,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
372,LT,4,MANISA2017,,3,HELEN,LTMANISA2017HELEN3,AM,LIMAGRAIN,13.75,8.2,11.6,18.53536545,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
373,LT,4,MANISA2018,,3,HELEN,LTMANISA2018HELEN3,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
374,LT,4,MANISA2019,,3,HELEN,LTMANISA2019HELEN3,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
375,LT,4,MERSIN2015,,3,HELEN,LTMERSIN2015HELEN3,AM,LIMAGRAIN,13.6,12.5,18.7,16.07093023,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
376,LT,4,MERSIN2016,,3,HELEN,LTMERSIN2016HELEN3,AM,LIMAGRAIN,12.31,12,15.9,14.82761993,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
377,LT,1,MERSIN2019,,3,HELEN,LTMERSIN2019HELEN3,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
378,LT,1,SAKARYA2019,,3,HELEN,LTSAKARYA2019HELEN3,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
379,LT,1,ADANA2015,,3,KALUMET,LTADANA2015KALUMET3,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
380,LT,2,ADANA2016,,3,KALUMET,LTADANA2016KALUMET3,AM,KWS,14.666,16,16,17.18991628,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
381,LT,2,ADANA2017,,3,KALUMET,LTADANA2017KALUMET3,AM,KWS,11.18,15,14.4,13.51257143,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
382,LT,2,ADANA2018,,3,KALUMET,LTADANA2018KALUMET3,AM,KWS,12.75,16,23,13.69883721,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
383,LT,3,ADANA2019,,3,KALUMET,LTADANA2019KALUMET3,AM,KWS,9.23,12,10.7,12.04867641,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
384,LT,3,AYVALIK2015,,3,KALUMET,LTAYVALIK2015KALUMET3,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
385,LT,3,AYVALIK2017,,3,KALUMET,LTAYVALIK2017KALUMET3,AM,KWS,17.8,17.6,22.4,18.90655681,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
386,LT,4,AYVALIK2018,,3,KALUMET,LTAYVALIK2018KALUMET3,AM,0,17.8,18.5,25.2,18.02530897,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
387,LT,4,AYVALIK2019,,3,KALUMET,LTAYVALIK2019KALUMET3,AM,KWS,11.9,16.9,23.3,12.59931279,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
388,LT,4,MANISA2015,,3,KALUMET,LTMANISA2015KALUMET3,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
389,LT,1,MANISA2016,,3,KALUMET,LTMANISA2016KALUMET3,AM,KWS,14.6,13,13.3,18.29341196,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
390,LT,1,MANISA2017,,3,KALUMET,LTMANISA2017KALUMET3,AM,KWS,13,13.9,13.6,16.06437209,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
391,LT,1,MANISA2018,,3,KALUMET,LTMANISA2018KALUMET3,AM,0,12.2,15.2,17.2,14.22949635,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
392,LT,2,MANISA2019,,3,KALUMET,LTMANISA2019KALUMET3,AM,KWS,15.85,14.4,17.2,18.66108439,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
393,LT,2,MERSIN2015,,3,KALUMET,LTMERSIN2015KALUMET3,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
394,LT,2,MERSIN2016,,3,KALUMET,LTMERSIN2016KALUMET3,AM,KWS,14.95,16,17.6,17.1055814,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
395,LT,3,MERSIN2019,,3,KALUMET,LTMERSIN2019KALUMET3,AM,KWS,13.95,15,15,16.74231728,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
396,LT,3,SAKARYA2019,,3,KALUMET,LTSAKARYA2019KALUMET3,AM,KWS,10.67,0,19.8,14.2148505,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
397,LT,3,ADANA2015,,3,KUM,LTADANA2015KUM3,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
398,LT,4,ADANA2016,,3,KUM,LTADANA2016KUM3,NA,NA,NA,NA,NA,NA,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
399,LT,4,ADANA2017,,3,KUM,LTADANA2017KUM3,BM,0,12.96,15,17.5,15.09667774,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
400,LT,4,ADANA2018,,3,KUM,LTADANA2018KUM3,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
401,LT,1,ADANA2019,,3,KUM,LTADANA2019KUM3,BM,0,7.34,13,13.2,9.207432558,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
402,LT,1,AYVALIK2015,,3,KUM,LTAYVALIK2015KUM3,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
403,LT,1,AYVALIK2017,,3,KUM,LTAYVALIK2017KUM3,BM,0,18.25,16.6,22.5,19.59449751,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
404,LT,2,AYVALIK2018,,3,KUM,LTAYVALIK2018KUM3,BM,0,15.15,19.2,25.5,15.14899336,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
405,LT,2,AYVALIK2019,,3,KUM,LTAYVALIK2019KUM3,BM,0,11.2,14.4,19.7,12.78824186,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
406,LT,2,MANISA2015,,3,KUM,LTMANISA2015KUM3,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
407,LT,3,MANISA2016,,3,KUM,LTMANISA2016KUM3,NA,NA,NA,NA,NA,NA,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
408,LT,3,MANISA2017,,3,KUM,LTMANISA2017KUM3,BM,0,15.15,14.3,12.5,18.87143895,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
409,LT,3,MANISA2018,,3,KUM,LTMANISA2018KUM3,BM,0,12.05,14.5,15.5,14.46150125,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
410,LT,4,MANISA2019,,3,KUM,LTMANISA2019KUM3,BM,0,12.55,8.4,10.8,17.03364385,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
411,LT,4,MERSIN2015,,3,KUM,LTMERSIN2015KUM3,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
412,LT,4,MERSIN2016,,3,KUM,LTMERSIN2016KUM3,NA,NA,NA,NA,NA,NA,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
413,LT,1,MERSIN2019,,3,KUM,LTMERSIN2019KUM3,BM,0,10.92,11,11.8,14.23917209,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
414,LT,1,SAKARYA2019,,3,KUM,LTSAKARYA2019KUM3,BM,0,9.47,0,17,13.05664452,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
415,LT,1,ADANA2015,,3,P1921,LTADANA2015P19213,AM,PIONEER,12.6,13.9,14.6,15.38987442,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
416,LT,2,ADANA2016,,3,P1921,LTADANA2016P19213,AM,PIONEER,14.7,12,15.7,18.11469767,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
417,LT,2,ADANA2017,,3,P1921,LTADANA2017P19213,AM,PIONEER,11.92,14,15.2,14.44022857,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
418,LT,2,ADANA2018,,3,P1921,LTADANA2018P19213,AM,PIONEER,14.02,14,19.9,16.04288571,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
419,LT,3,ADANA2019,,3,P1921,LTADANA2019P19213,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
420,LT,3,AYVALIK2015,,3,P1921,LTAYVALIK2015P19213,AM,PIONEER,16.2,19.5,19.1,17.52519767,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
421,LT,3,AYVALIK2017,,3,P1921,LTAYVALIK2017P19213,AM,PIONEER,18.55,14.7,19.7,21.10629477,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
422,LT,4,AYVALIK2018,,3,P1921,LTAYVALIK2018P19213,AM,0,14.45,16.2,20.9,15.91079419,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
423,LT,4,AYVALIK2019,,3,P1921,LTAYVALIK2019P19213,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
424,LT,4,MANISA2015,,3,P1921,LTMANISA2015P19213,AM,PIONEER,15,13.2,16.3,18.10255814,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
425,LT,1,MANISA2016,,3,P1921,LTMANISA2016P19213,AM,PIONEER,15.45,9.3,12.5,20.36795058,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
426,LT,1,MANISA2017,,3,P1921,LTMANISA2017P19213,AM,PIONEER,14.85,9.5,12.1,19.62309095,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
427,LT,1,MANISA2018,,3,P1921,LTMANISA2018P19213,AM,0,12.95,11.1,14.9,16.27438547,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
428,LT,2,MANISA2019,,3,P1921,LTMANISA2019P19213,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
429,LT,2,MERSIN2015,,3,P1921,LTMERSIN2015P19213,AM,PIONEER,11.9,11.9,17.2,14.41971628,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
430,LT,2,MERSIN2016,,3,P1921,LTMERSIN2016P19213,AM,PIONEER,14.79,13.9,15.7,17.83209663,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
431,LT,3,MERSIN2019,,3,P1921,LTMERSIN2019P19213,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
432,LT,3,SAKARYA2019,,3,P1921,LTSAKARYA2019P19213,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
433,LT,3,ADANA2015,,4,ALBAYRAK,LTADANA2015ALBAYRAK4,AM,0,12.6,16.4,14.1,15.03050233,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
434,LT,4,ADANA2016,,4,ALBAYRAK,LTADANA2016ALBAYRAK4,AM,0,12.48,13,18.1,14.77138605,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
435,LT,4,ADANA2017,,4,ALBAYRAK,LTADANA2017ALBAYRAK4,AM,OS-TAREKS,10.52,13,20.3,12.11704784,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
436,LT,4,ADANA2018,,4,ALBAYRAK,LTADANA2018ALBAYRAK4,AM,OS-TAREKS,13.1,12,20,15.31960133,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
437,LT,1,ADANA2019,,4,ALBAYRAK,LTADANA2019ALBAYRAK4,AM,OS-TAREKS,6.48,16,12.6,7.902586047,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
438,LT,1,AYVALIK2015,,4,ALBAYRAK,LTAYVALIK2015ALBAYRAK4,AM,0,16.2,13.6,17.9,19.08865914,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
439,LT,1,AYVALIK2017,,4,ALBAYRAK,LTAYVALIK2017ALBAYRAK4,AM,OS-TAREKS,16.6,15.5,25.5,17.35899502,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
440,LT,1,AYVALIK2018,,4,ALBAYRAK,LTAYVALIK2018ALBAYRAK4,AM,0,15.25,15.7,24.3,16.1657853,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
441,LT,1,AYVALIK2019,,4,ALBAYRAK,LTAYVALIK2019ALBAYRAK4,AM,OS-TAREKS,12.55,14.3,27.4,12.97073771,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
442,LT,1,MANISA2015,,4,ALBAYRAK,LTMANISA2015ALBAYRAK4,AM,0,15.2,11.8,15.7,18.77341395,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
443,LT,1,MANISA2016,,4,ALBAYRAK,LTMANISA2016ALBAYRAK4,AM,0,13.3,6,12.7,18.12997674,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
444,LT,1,MANISA2017,,4,ALBAYRAK,LTMANISA2017ALBAYRAK4,AM,OS-TAREKS,13.7,9.3,11.7,18.2260294,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
445,LT,2,MANISA2018,,4,ALBAYRAK,LTMANISA2018ALBAYRAK4,AM,0,13.8,10.1,13.9,17.74375116,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
446,LT,2,MANISA2019,,4,ALBAYRAK,LTMANISA2019ALBAYRAK4,AM,OS-TAREKS,13.25,10.3,16.2,16.54458389,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
447,LT,2,MERSIN2015,,4,ALBAYRAK,LTMERSIN2015ALBAYRAK4,AM,0,10.6,11,16.6,13.06969435,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
448,LT,2,MERSIN2016,,4,ALBAYRAK,LTMERSIN2016ALBAYRAK4,AM,0,15.88,13,16.9,19.07103588,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
449,LT,2,MERSIN2019,,4,ALBAYRAK,LTMERSIN2019ALBAYRAK4,AM,OS-TAREKS,12.98,10,16,16.30046512,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
450,LT,2,SAKARYA2019,,4,ALBAYRAK,LTSAKARYA2019ALBAYRAK4,AM,OS-TAREKS,11.45,0,19.1,15.38712625,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
451,LT,2,ADANA2015,,4,DKC6589,LTADANA2015DKC65894,BM,DEKALB,10.2,14.4,15.5,12.25558804,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
452,LT,2,ADANA2016,,4,DKC6589,LTADANA2016DKC65894,BM,DEKALB,12.903,14,15.7,15.53889857,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
453,LT,3,ADANA2017,,4,DKC6589,LTADANA2017DKC65894,BM,DEKALB,11.99,14,15.4,14.49077143,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
454,LT,3,ADANA2018,,4,DKC6589,LTADANA2018DKC65894,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
455,LT,3,ADANA2019,,4,DKC6589,LTADANA2019DKC65894,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
456,LT,3,AYVALIK2015,,4,DKC6589,LTAYVALIK2015DKC65894,BM,DEKALB,10.85,17,20.2,11.93752326,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
457,LT,3,AYVALIK2017,,4,DKC6589,LTAYVALIK2017DKC65894,BM,DEKALB,16.75,14.7,20.8,18.79717276,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
458,LT,3,AYVALIK2018,,4,DKC6589,LTAYVALIK2018DKC65894,NA,NA,NA,NA,NA,NA,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
459,LT,3,AYVALIK2019,,4,DKC6589,LTAYVALIK2019DKC65894,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
460,LT,3,MANISA2015,,4,DKC6589,LTMANISA2015DKC65894,BM,DEKALB,15.7,13,16.7,18.90024419,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
461,LT,4,MANISA2016,,4,DKC6589,LTMANISA2016DKC65894,BM,DEKALB,13.9,10.6,12,18.16512957,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
462,LT,4,MANISA2017,,4,DKC6589,LTMANISA2017DKC65894,BM,DEKALB,13.85,11.4,11.1,18.12127558,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
463,LT,4,MANISA2018,,4,DKC6589,LTMANISA2018DKC65894,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
464,LT,4,MANISA2019,,4,DKC6589,LTMANISA2019DKC65894,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
465,LT,4,MERSIN2015,,4,DKC6589,LTMERSIN2015DKC65894,BM,DEKALB,13.4,12.2,17.5,16.12340532,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
466,LT,4,MERSIN2016,,4,DKC6589,LTMERSIN2016DKC65894,BM,DEKALB,13.97,15,17.2,16.33236877,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
467,LT,4,MERSIN2019,,4,DKC6589,LTMERSIN2019DKC65894,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
468,LT,4,SAKARYA2019,,4,DKC6589,LTSAKARYA2019DKC65894,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
469,LT,1,ADANA2015,,4,H22,LTADANA2015H224,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
470,LT,1,ADANA2016,,4,H22,LTADANA2016H224,AM,0,12.707,10,13.3,16.47055166,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
471,LT,1,ADANA2017,,4,H22,LTADANA2017H224,NA,NA,NA,NA,NA,NA,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
472,LT,1,ADANA2018,,4,H22,LTADANA2018H224,AM,0,14.35,12,19.6,16.86530233,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
473,LT,1,ADANA2019,,4,H22,LTADANA2019H224,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
474,LT,1,AYVALIK2015,,4,H22,LTAYVALIK2015H224,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
475,LT,1,AYVALIK2017,,4,H22,LTAYVALIK2017H224,NA,NA,NA,NA,NA,NA,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
476,LT,1,AYVALIK2018,,4,H22,LTAYVALIK2018H224,AM,0,14.9,13.2,22.1,16.7358186,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
477,LT,2,AYVALIK2019,,4,H22,LTAYVALIK2019H224,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
478,LT,2,MANISA2015,,4,H22,LTMANISA2015H224,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
479,LT,2,MANISA2016,,4,H22,LTMANISA2016H224,AM,0,12.65,7.2,11.4,17.27729435,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
480,LT,2,MANISA2017,,4,H22,LTMANISA2017H224,NA,NA,NA,NA,NA,NA,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
481,LT,2,MANISA2018,,4,H22,LTMANISA2018H224,AM,0,11.6,11.1,13.8,14.76626047,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
